country_name,ccode,stateabb,date,year,quarter,month,n_events,n_dissent_events,frac_dissent_events,pi,eta
Sudan,625,SUD,1993-10-01,1993.0,4,10.0,23.0,0.0,0.0,0.008935925481765875,-5.00005015
Sudan,625,SUD,1993-11-01,1993.0,4,11.0,33.0,2.0,0.06060606060606061,0.02591444881252824,-3.84168259
Sudan,625,SUD,1993-12-01,1993.0,4,12.0,44.0,1.0,0.022727272727272728,0.019802597256559695,-4.1762561
Sudan,625,SUD,1994-01-01,1994.0,1,1.0,69.0,0.0,0.0,0.011625546744204423,-4.79706385
Sudan,625,SUD,1994-02-01,1994.0,1,2.0,111.0,2.0,0.018018018018018018,0.012799104426348165,-4.50544513
Sudan,625,SUD,1994-03-01,1994.0,1,3.0,73.0,0.0,0.0,0.00929396481000011,-4.93839658
Sudan,625,SUD,1994-04-01,1994.0,2,4.0,74.0,2.0,0.02702702702702703,0.01318639790730926,-4.53025978
Sudan,625,SUD,1994-05-01,1994.0,2,5.0,65.0,0.0,0.0,0.006286767058812288,-5.3489254
Sudan,625,SUD,1994-06-01,1994.0,2,6.0,64.0,0.0,0.0,0.005028709500764762,-5.56244389
Sudan,625,SUD,1994-07-01,1994.0,3,7.0,59.0,0.0,0.0,0.005584265113822826,-5.43017975
Sudan,625,SUD,1994-08-01,1994.0,3,8.0,96.0,1.0,0.010416666666666666,0.010721306222163067,-4.74451345
Sudan,625,SUD,1994-09-01,1994.0,3,9.0,52.0,2.0,0.038461538461538464,0.02950959774784321,-3.76568291
Sudan,625,SUD,1994-10-01,1994.0,4,10.0,51.0,1.0,0.0196078431372549,0.01895150849521703,-4.16087698
Sudan,625,SUD,1994-11-01,1994.0,4,11.0,46.0,1.0,0.021739130434782608,0.01765054061512205,-4.25766272
Sudan,625,SUD,1994-12-01,1994.0,4,12.0,51.0,1.0,0.0196078431372549,0.015214413519836753,-4.47052054
Sudan,625,SUD,1995-01-01,1995.0,1,1.0,75.0,0.0,0.0,0.006615507442063099,-5.43658379
Sudan,625,SUD,1995-02-01,1995.0,1,2.0,54.0,0.0,0.0,0.005782830990350462,-5.53190899
Sudan,625,SUD,1995-03-01,1995.0,1,3.0,81.0,1.0,0.012345679012345678,0.0061802327582746765,-5.31120317
Sudan,625,SUD,1995-04-01,1995.0,2,4.0,80.0,0.0,0.0,0.0042521072195865015,-5.87295985
Sudan,625,SUD,1995-05-01,1995.0,2,5.0,71.0,0.0,0.0,0.0034391636720104302,-5.97572065
Sudan,625,SUD,1995-06-01,1995.0,2,6.0,165.0,0.0,0.0,0.005181707990261364,-5.51044704
Sudan,625,SUD,1995-07-01,1995.0,3,7.0,159.0,5.0,0.031446540880503145,0.01926846290598072,-4.03454131
Sudan,625,SUD,1995-08-01,1995.0,3,8.0,112.0,0.0,0.0,0.008728511704630116,-4.97675599
Sudan,625,SUD,1995-09-01,1995.0,3,9.0,113.0,2.0,0.017699115044247787,0.013463885519517913,-4.51811253
Sudan,625,SUD,1995-10-01,1995.0,4,10.0,48.0,0.0,0.0,0.009399318833373575,-5.01130734
Sudan,625,SUD,1995-11-01,1995.0,4,11.0,63.0,0.0,0.0,0.00931467720964171,-5.06156365
Sudan,625,SUD,1995-12-01,1995.0,4,12.0,49.0,2.0,0.04081632653061224,0.01754750882323985,-4.26386809
Sudan,625,SUD,1996-01-01,1996.0,1,1.0,79.0,0.0,0.0,0.008256117058818234,-5.13009849
Sudan,625,SUD,1996-02-01,1996.0,1,2.0,80.0,0.0,0.0,0.009009365355521482,-4.99048905
Sudan,625,SUD,1996-03-01,1996.0,1,3.0,102.0,3.0,0.029411764705882353,0.02090991928955298,-3.96235659
Sudan,625,SUD,1996-04-01,1996.0,2,4.0,56.0,1.0,0.017857142857142856,0.022914824509404776,-3.94132171
Sudan,625,SUD,1996-05-01,1996.0,2,5.0,59.0,3.0,0.05084745762711865,0.03930505315636275,-3.34874042
Sudan,625,SUD,1996-06-01,1996.0,2,6.0,71.0,0.0,0.0,0.010077686018778636,-4.8423487
Sudan,625,SUD,1996-07-01,1996.0,3,7.0,62.0,0.0,0.0,0.007456968457587515,-5.24654743
Sudan,625,SUD,1996-08-01,1996.0,3,8.0,81.0,1.0,0.012345679012345678,0.014143220984029614,-4.54534657
Sudan,625,SUD,1996-09-01,1996.0,3,9.0,67.0,2.0,0.029850746268656716,0.016758610568233887,-4.26841988
Sudan,625,SUD,1996-10-01,1996.0,4,10.0,47.0,0.0,0.0,0.008260457046030312,-5.20318732
Sudan,625,SUD,1996-11-01,1996.0,4,11.0,43.0,0.0,0.0,0.005319383845858571,-5.55484925
Sudan,625,SUD,1996-12-01,1996.0,4,12.0,51.0,0.0,0.0,0.004841351651599899,-5.69917285
Sudan,625,SUD,1997-01-01,1997.0,1,1.0,177.0,1.0,0.005649717514124294,0.006413592844753734,-5.32316223
Sudan,625,SUD,1997-02-01,1997.0,1,2.0,85.0,0.0,0.0,0.01175140311053075,-4.7064435
Sudan,625,SUD,1997-03-01,1997.0,1,3.0,107.0,8.0,0.07476635514018691,0.05863617171955141,-2.85376018
Sudan,625,SUD,1997-04-01,1997.0,2,4.0,83.0,2.0,0.024096385542168676,0.033822968755126165,-3.48909481
Sudan,625,SUD,1997-05-01,1997.0,2,5.0,25.0,3.0,0.12,0.0738573450231671,-2.696918155
Sudan,625,SUD,1997-06-01,1997.0,2,6.0,30.0,0.0,0.0,0.026223597997468404,-3.83344483
Sudan,625,SUD,1997-07-01,1997.0,3,7.0,48.0,2.0,0.041666666666666664,0.028332213006802765,-3.70656027
Sudan,625,SUD,1997-08-01,1997.0,3,8.0,52.0,0.0,0.0,0.009215101549830991,-4.98426624
Sudan,625,SUD,1997-09-01,1997.0,3,9.0,25.0,0.0,0.0,0.008516888284702425,-5.06148498
Sudan,625,SUD,1997-10-01,1997.0,4,10.0,39.0,0.0,0.0,0.012328575048107325,-4.79442249
Sudan,625,SUD,1997-11-01,1997.0,4,11.0,59.0,2.0,0.03389830508474576,0.019910003286836255,-4.14554421
Sudan,625,SUD,1997-12-01,1997.0,4,12.0,30.0,0.0,0.0,0.013621823711616764,-4.73411118
Sudan,625,SUD,1998-01-01,1998.0,1,1.0,31.0,0.0,0.0,0.011246776339401821,-4.84715683
Sudan,625,SUD,1998-02-01,1998.0,1,2.0,63.0,1.0,0.015873015873015872,0.01707186338050084,-4.27637939
Sudan,625,SUD,1998-03-01,1998.0,1,3.0,20.0,1.0,0.05,0.029798968752564013,-3.842383956
Sudan,625,SUD,1998-04-01,1998.0,2,4.0,38.0,1.0,0.02631578947368421,0.028167009956849873,-3.79458273
Sudan,625,SUD,1998-05-01,1998.0,2,5.0,61.0,1.0,0.01639344262295082,0.019259001834780715,-4.11663618
Sudan,625,SUD,1998-06-01,1998.0,2,6.0,49.0,2.0,0.04081632653061224,0.026824595974593652,-3.87242653
Sudan,625,SUD,1998-07-01,1998.0,3,7.0,77.0,0.0,0.0,0.010616350988840534,-4.77153905
Sudan,625,SUD,1998-08-01,1998.0,3,8.0,197.0,2.0,0.01015228426395939,0.011203633276185707,-4.59541405
Sudan,625,SUD,1998-09-01,1998.0,3,9.0,76.0,3.0,0.039473684210526314,0.023161322369087793,-3.92517976
Sudan,625,SUD,1998-10-01,1998.0,4,10.0,87.0,0.0,0.0,0.008301584708134411,-4.94176805
Sudan,625,SUD,1998-11-01,1998.0,4,11.0,59.0,0.0,0.0,0.009124914980677131,-4.94189094
Sudan,625,SUD,1998-12-01,1998.0,4,12.0,52.0,2.0,0.038461538461538464,0.020453278085407534,-4.01957016
Sudan,625,SUD,1999-01-01,1999.0,1,1.0,66.0,1.0,0.015151515151515152,0.01162086566658336,-4.63938859
Sudan,625,SUD,1999-02-01,1999.0,1,2.0,36.0,0.0,0.0,0.006876790172971627,-5.33553886
Sudan,625,SUD,1999-03-01,1999.0,1,3.0,45.0,0.0,0.0,0.004738537960190647,-5.65891376
Sudan,625,SUD,1999-04-01,1999.0,2,4.0,95.0,0.0,0.0,0.005638432578898022,-5.49780657
Sudan,625,SUD,1999-05-01,1999.0,2,5.0,131.0,2.0,0.015267175572519083,0.01103587391366438,-4.62791129
Sudan,625,SUD,1999-06-01,1999.0,2,6.0,55.0,1.0,0.01818181818181818,0.014610730256440609,-4.41958614
Sudan,625,SUD,1999-07-01,1999.0,3,7.0,51.0,1.0,0.0196078431372549,0.01486756908110972,-4.37311179
Sudan,625,SUD,1999-08-01,1999.0,3,8.0,71.0,1.0,0.014084507042253521,0.01162686205384847,-4.72222554
Sudan,625,SUD,1999-09-01,1999.0,3,9.0,57.0,0.0,0.0,0.0056201753272374045,-5.47858018
Sudan,625,SUD,1999-10-01,1999.0,4,10.0,29.0,0.0,0.0,0.005956615161310403,-5.38485688
Sudan,625,SUD,1999-11-01,1999.0,4,11.0,58.0,0.0,0.0,0.006385698003590411,-5.32321905
Sudan,625,SUD,1999-12-01,1999.0,4,12.0,77.0,2.0,0.025974025974025976,0.012086052071340309,-4.63602298
Sudan,625,SUD,2000-01-01,2e3,1,1.0,80.0,0.0,0.0,0.006084902381993537,-5.37177437
Sudan,625,SUD,2000-02-01,2e3,1,2.0,72.0,0.0,0.0,0.004316450733916616,-5.71473701
Sudan,625,SUD,2000-03-01,2e3,1,3.0,76.0,1.0,0.013157894736842105,0.007395667023018249,-5.18793649
Sudan,625,SUD,2000-04-01,2e3,2,4.0,45.0,0.0,0.0,0.006848226071232068,-5.35733757
Sudan,625,SUD,2000-05-01,2e3,2,5.0,93.0,0.0,0.0,0.008948274363777226,-4.91289573
Sudan,625,SUD,2000-06-01,2e3,2,6.0,59.0,4.0,0.06779661016949153,0.040691349313277406,-3.33737911
Sudan,625,SUD,2000-07-01,2e3,3,7.0,39.0,0.0,0.0,0.015650689724591056,-4.43356601
Sudan,625,SUD,2000-08-01,2e3,3,8.0,54.0,0.0,0.0,0.0128517134065804,-4.58413333
Sudan,625,SUD,2000-09-01,2e3,3,9.0,66.0,4.0,0.06060606060606061,0.03782318664876882,-3.39941378
Sudan,625,SUD,2000-10-01,2e3,4,10.0,54.0,0.0,0.0,0.010542500867043107,-4.78758491
Sudan,625,SUD,2000-11-01,2e3,4,11.0,68.0,0.0,0.0,0.00716328351145461,-5.22496849
Sudan,625,SUD,2000-12-01,2e3,4,12.0,44.0,1.0,0.022727272727272728,0.0103805125933397,-4.86727258
Sudan,625,SUD,2001-01-01,2001.0,1,1.0,58.0,0.0,0.0,0.008259421920939234,-5.10238993
Sudan,625,SUD,2001-02-01,2001.0,1,2.0,65.0,1.0,0.015384615384615385,0.009781853836670485,-4.83616007
Sudan,625,SUD,2001-03-01,2001.0,1,3.0,33.0,0.0,0.0,0.006802159723140767,-5.26905849
Sudan,625,SUD,2001-04-01,2001.0,2,4.0,42.0,0.0,0.0,0.009233037269163965,-4.99254465
Sudan,625,SUD,2001-05-01,2001.0,2,5.0,59.0,1.0,0.01694915254237288,0.02298046166297594,-4.1792632
Sudan,625,SUD,2001-06-01,2001.0,2,6.0,62.0,3.0,0.04838709677419355,0.04590932202978237,-3.18861192
Sudan,625,SUD,2001-07-01,2001.0,3,7.0,33.0,2.0,0.06060606060606061,0.043386844519152264,-3.27138715
Sudan,625,SUD,2001-08-01,2001.0,3,8.0,41.0,1.0,0.024390243902439025,0.0197098221861856,-4.11980241
Sudan,625,SUD,2001-09-01,2001.0,3,9.0,44.0,0.0,0.0,0.010274161782640939,-4.78333831
Sudan,625,SUD,2001-10-01,2001.0,4,10.0,52.0,0.0,0.0,0.009126203499322484,-5.05780905
Sudan,625,SUD,2001-11-01,2001.0,4,11.0,38.0,1.0,0.02631578947368421,0.017849200141711628,-4.39161138
Sudan,625,SUD,2001-12-01,2001.0,4,12.0,32.0,0.0,0.0,0.012139681361889398,-4.74673906
Sudan,625,SUD,2002-01-01,2002.0,1,1.0,89.0,2.0,0.02247191011235955,0.01325276259433479,-4.49937879
Sudan,625,SUD,2002-02-01,2002.0,1,2.0,38.0,0.0,0.0,0.007832205715705346,-5.21435432
Sudan,625,SUD,2002-03-01,2002.0,1,3.0,68.0,0.0,0.0,0.004851472907982691,-5.64861342
Sudan,625,SUD,2002-04-01,2002.0,2,4.0,32.0,0.0,0.0,0.0047737247179188294,-5.7379112
Sudan,625,SUD,2002-05-01,2002.0,2,5.0,45.0,0.0,0.0,0.004216539875220389,-5.77850241
Sudan,625,SUD,2002-06-01,2002.0,2,6.0,59.0,1.0,0.01694915254237288,0.008339705894453465,-5.11370333
Sudan,625,SUD,2002-07-01,2002.0,3,7.0,93.0,0.0,0.0,0.00517864775907872,-5.54244557
Sudan,625,SUD,2002-08-01,2002.0,3,8.0,65.0,0.0,0.0,0.007088041805422233,-5.14900786
Sudan,625,SUD,2002-09-01,2002.0,3,9.0,57.0,3.0,0.05263157894736842,0.025413789407051902,-3.82866387
Sudan,625,SUD,2002-10-01,2002.0,4,10.0,86.0,0.0,0.0,0.007140643102293783,-5.17272953
Sudan,625,SUD,2002-11-01,2002.0,4,11.0,38.0,0.0,0.0,0.00599589697613187,-5.45492492
Sudan,625,SUD,2002-12-01,2002.0,4,12.0,28.0,0.0,0.0,0.006688897564490707,-5.31120346
Sudan,625,SUD,2003-01-01,2003.0,1,1.0,44.0,0.0,0.0,0.008413448652727482,-5.15153492
Sudan,625,SUD,2003-02-01,2003.0,1,2.0,14.0,0.0,0.0,0.01967766237611475,-4.345908779
Sudan,625,SUD,2003-03-01,2003.0,1,3.0,17.0,2.0,0.11764705882352941,0.05957986700061832,-3.002206221
Sudan,625,SUD,2003-04-01,2003.0,2,4.0,23.0,1.0,0.043478260869565216,0.02946694862096237,-3.6667202
Sudan,625,SUD,2003-05-01,2003.0,2,5.0,20.0,0.0,0.0,0.015210778474038164,-4.47341029
Sudan,625,SUD,2003-06-01,2003.0,2,6.0,22.0,0.0,0.0,0.011236482829539693,-4.76097512
Sudan,625,SUD,2003-07-01,2003.0,3,7.0,45.0,1.0,0.022222222222222223,0.013459204017661378,-4.52574504
Sudan,625,SUD,2003-08-01,2003.0,3,8.0,53.0,0.0,0.0,0.007682782247948815,-5.14015998
Sudan,625,SUD,2003-09-01,2003.0,3,9.0,68.0,1.0,0.014705882352941176,0.00935707913465423,-4.98352431
Sudan,625,SUD,2003-10-01,2003.0,4,10.0,42.0,0.0,0.0,0.007027052528943713,-5.51727567
Sudan,625,SUD,2003-11-01,2003.0,4,11.0,34.0,0.0,0.0,0.005664234062128878,-5.53088687
Sudan,625,SUD,2003-12-01,2003.0,4,12.0,90.0,0.0,0.0,0.005159478651405409,-5.51070998
Sudan,625,SUD,2004-01-01,2004.0,1,1.0,96.0,2.0,0.020833333333333332,0.011956978430536483,-4.62281279
Sudan,625,SUD,2004-02-01,2004.0,1,2.0,62.0,0.0,0.0,0.008879257541623364,-4.9041153
Sudan,625,SUD,2004-03-01,2004.0,1,3.0,94.0,2.0,0.02127659574468085,0.020521945456361552,-4.05357653
Sudan,625,SUD,2004-04-01,2004.0,2,4.0,128.0,4.0,0.03125,0.028976870935389164,-3.61800709
Sudan,625,SUD,2004-05-01,2004.0,2,5.0,118.0,4.0,0.03389830508474576,0.030615703778547432,-3.55622383
Sudan,625,SUD,2004-06-01,2004.0,2,6.0,120.0,2.0,0.016666666666666666,0.01625099294046907,-4.3130553
Sudan,625,SUD,2004-07-01,2004.0,3,7.0,259.0,2.0,0.007722007722007722,0.007250816811048822,-5.04187948
Sudan,625,SUD,2004-08-01,2004.0,3,8.0,346.0,1.0,0.002890173410404624,0.0067927276039490975,-5.16072128
Sudan,625,SUD,2004-09-01,2004.0,3,9.0,202.0,4.0,0.019801980198019802,0.02083540906086891,-3.98740191
Sudan,625,SUD,2004-10-01,2004.0,4,10.0,172.0,8.0,0.046511627906976744,0.048171826065921984,-3.06097398
Sudan,625,SUD,2004-11-01,2004.0,4,11.0,155.0,6.0,0.03870967741935484,0.03889873054277566,-3.30637678
Sudan,625,SUD,2004-12-01,2004.0,4,12.0,212.0,4.0,0.018867924528301886,0.021136383868674787,-3.94677258
Iran (Islamic Republic of),630,IRN,1990-01-01,1990.0,1,1.0,274.0,5.0,0.01824817518248175,0.014232283904597812,-4.35508506
Iran (Islamic Republic of),630,IRN,1990-02-01,1990.0,1,2.0,226.0,0.0,0.0,0.004923830789016363,-5.57519131
Iran (Islamic Republic of),630,IRN,1990-03-01,1990.0,1,3.0,190.0,1.0,0.005263157894736842,0.0065330772532369765,-5.31441197
Iran (Islamic Republic of),630,IRN,1990-04-01,1990.0,2,4.0,179.0,2.0,0.0111731843575419,0.009432585150494301,-4.84306897
Iran (Islamic Republic of),630,IRN,1990-05-01,1990.0,2,5.0,287.0,1.0,0.003484320557491289,0.006372393304391075,-5.23832591
Iran (Islamic Republic of),630,IRN,1990-06-01,1990.0,2,6.0,376.0,6.0,0.015957446808510637,0.012407862032696504,-4.4512855
Iran (Islamic Republic of),630,IRN,1990-07-01,1990.0,3,7.0,224.0,2.0,0.008928571428571428,0.007847741861969498,-5.05626916
Iran (Islamic Republic of),630,IRN,1990-08-01,1990.0,3,8.0,350.0,0.0,0.0,0.0017849376171702896,-6.52828432
Iran (Islamic Republic of),630,IRN,1990-09-01,1990.0,3,9.0,284.0,0.0,0.0,0.0017025002100107148,-6.65221913
Iran (Islamic Republic of),630,IRN,1990-10-01,1990.0,4,10.0,209.0,1.0,0.004784688995215311,0.0031785668371958307,-6.05286317
Iran (Islamic Republic of),630,IRN,1990-11-01,1990.0,4,11.0,174.0,0.0,0.0,0.002773367033378788,-6.13297361
Iran (Islamic Republic of),630,IRN,1990-12-01,1990.0,4,12.0,189.0,2.0,0.010582010582010581,0.005490583879188501,-5.3434811
Iran (Islamic Republic of),630,IRN,1991-01-01,1991.0,1,1.0,344.0,1.0,0.0029069767441860465,0.003324195676867808,-5.92002166
Iran (Islamic Republic of),630,IRN,1991-02-01,1991.0,1,2.0,393.0,0.0,0.0,0.0016219621078581304,-6.64740654
Iran (Islamic Republic of),630,IRN,1991-03-01,1991.0,1,3.0,258.0,2.0,0.007751937984496124,0.003223670128019164,-5.95197839
Iran (Islamic Republic of),630,IRN,1991-04-01,1991.0,2,4.0,336.0,0.0,0.0,0.001317724883864842,-6.88180477
Iran (Islamic Republic of),630,IRN,1991-05-01,1991.0,2,5.0,242.0,0.0,0.0,0.0012105300079772146,-7.13692451
Iran (Islamic Republic of),630,IRN,1991-06-01,1991.0,2,6.0,153.0,0.0,0.0,9.105826359893039e-4,-7.27931037
Iran (Islamic Republic of),630,IRN,1991-07-01,1991.0,3,7.0,165.0,0.0,0.0,0.0014431907394071603,-6.98868917
Iran (Islamic Republic of),630,IRN,1991-08-01,1991.0,3,8.0,222.0,1.0,0.0045045045045045045,0.0023525645740469225,-6.35909039
Iran (Islamic Republic of),630,IRN,1991-09-01,1991.0,3,9.0,189.0,0.0,0.0,0.0022713466659524187,-6.48077834
Iran (Islamic Republic of),630,IRN,1991-10-01,1991.0,4,10.0,135.0,1.0,0.007407407407407408,0.0037009504034670173,-5.91825649
Iran (Islamic Republic of),630,IRN,1991-11-01,1991.0,4,11.0,173.0,0.0,0.0,0.0026652988958427663,-6.29677303
Iran (Islamic Republic of),630,IRN,1991-12-01,1991.0,4,12.0,209.0,1.0,0.004784688995215311,0.002931674893919708,-6.19563154
Iran (Islamic Republic of),630,IRN,1992-01-01,1992.0,1,1.0,189.0,0.0,0.0,0.00225287186736702,-6.45709888
Iran (Islamic Republic of),630,IRN,1992-02-01,1992.0,1,2.0,197.0,0.0,0.0,0.0030640395472766127,-6.12383306
Iran (Islamic Republic of),630,IRN,1992-03-01,1992.0,1,3.0,225.0,1.0,0.0044444444444444444,0.005988313058530074,-5.3151248
Iran (Islamic Republic of),630,IRN,1992-04-01,1992.0,2,4.0,224.0,9.0,0.04017857142857143,0.030229789518980678,-3.54616951
Iran (Islamic Republic of),630,IRN,1992-05-01,1992.0,2,5.0,250.0,1.0,0.004,0.008163477567421452,-5.00941677
Iran (Islamic Republic of),630,IRN,1992-06-01,1992.0,2,6.0,206.0,1.0,0.0048543689320388345,0.006958952936318818,-5.19278342
Iran (Islamic Republic of),630,IRN,1992-07-01,1992.0,3,7.0,169.0,1.0,0.005917159763313609,0.007138411276474808,-5.13061379
Iran (Islamic Republic of),630,IRN,1992-08-01,1992.0,3,8.0,180.0,2.0,0.011111111111111112,0.008888802920783723,-4.89917701
Iran (Islamic Republic of),630,IRN,1992-09-01,1992.0,3,9.0,273.0,2.0,0.007326007326007326,0.007913078338849156,-4.98367195
Iran (Islamic Republic of),630,IRN,1992-10-01,1992.0,4,10.0,178.0,1.0,0.0056179775280898875,0.005555520773380624,-5.4062812
Iran (Islamic Republic of),630,IRN,1992-11-01,1992.0,4,11.0,244.0,1.0,0.004098360655737705,0.004543945525379568,-5.59537868
Iran (Islamic Republic of),630,IRN,1992-12-01,1992.0,4,12.0,206.0,0.0,0.0,0.0034829597258187166,-6.04134858
Iran (Islamic Republic of),630,IRN,1993-01-01,1993.0,1,1.0,186.0,2.0,0.010752688172043012,0.00740416374065112,-5.07887845
Iran (Islamic Republic of),630,IRN,1993-02-01,1993.0,1,2.0,206.0,0.0,0.0,0.004850789305384304,-5.5071887
Iran (Islamic Republic of),630,IRN,1993-03-01,1993.0,1,3.0,241.0,5.0,0.02074688796680498,0.01743125767692991,-4.20870145
Iran (Islamic Republic of),630,IRN,1993-04-01,1993.0,2,4.0,196.0,1.0,0.00510204081632653,0.006176329115695886,-5.34103289
Iran (Islamic Republic of),630,IRN,1993-05-01,1993.0,2,5.0,253.0,0.0,0.0,0.002526493684367081,-6.29867283
Iran (Islamic Republic of),630,IRN,1993-06-01,1993.0,2,6.0,248.0,1.0,0.004032258064516129,0.0036444696238744382,-5.87203286
Iran (Islamic Republic of),630,IRN,1993-07-01,1993.0,3,7.0,222.0,0.0,0.0,0.004157280088600072,-5.77439208
Iran (Islamic Republic of),630,IRN,1993-08-01,1993.0,3,8.0,201.0,4.0,0.01990049751243781,0.013463269503556117,-4.44814357
Iran (Islamic Republic of),630,IRN,1993-09-01,1993.0,3,9.0,245.0,0.0,0.0,0.003330741408406071,-5.9463616
Iran (Islamic Republic of),630,IRN,1993-10-01,1993.0,4,10.0,257.0,0.0,0.0,0.0029657926490825287,-6.13789686
Iran (Islamic Republic of),630,IRN,1993-11-01,1993.0,4,11.0,302.0,4.0,0.013245033112582781,0.009904938043576762,-4.78036753
Iran (Islamic Republic of),630,IRN,1993-12-01,1993.0,4,12.0,220.0,1.0,0.004545454545454545,0.004444945143428546,-5.6702356
Iran (Islamic Republic of),630,IRN,1994-01-01,1994.0,1,1.0,202.0,0.0,0.0,0.002560382721834397,-6.26169445
Iran (Islamic Republic of),630,IRN,1994-02-01,1994.0,1,2.0,245.0,1.0,0.004081632653061225,0.0023301662358064853,-6.3215781699999996
Iran (Islamic Republic of),630,IRN,1994-03-01,1994.0,1,3.0,272.0,0.0,0.0,0.0017006192693062422,-6.73244304
Iran (Islamic Republic of),630,IRN,1994-04-01,1994.0,2,4.0,182.0,0.0,0.0,0.001224040318493449,-6.93387747
Iran (Islamic Republic of),630,IRN,1994-05-01,1994.0,2,5.0,209.0,1.0,0.004784688995215311,0.0032352259161269694,-6.1988014
Iran (Islamic Republic of),630,IRN,1994-06-01,1994.0,2,6.0,202.0,0.0,0.0,0.002038379916880208,-6.4844454
Iran (Islamic Republic of),630,IRN,1994-07-01,1994.0,3,7.0,231.0,0.0,0.0,0.0025788264694876113,-6.14256474
Iran (Islamic Republic of),630,IRN,1994-08-01,1994.0,3,8.0,259.0,4.0,0.015444015444015444,0.010016591991469462,-4.75057308
Iran (Islamic Republic of),630,IRN,1994-09-01,1994.0,3,9.0,139.0,0.0,0.0,0.0033233633456793894,-5.94080937
Iran (Islamic Republic of),630,IRN,1994-10-01,1994.0,4,10.0,279.0,0.0,0.0,0.002630312740964391,-6.18736924
Iran (Islamic Republic of),630,IRN,1994-11-01,1994.0,4,11.0,243.0,2.0,0.00823045267489712,0.006404124395740892,-5.22385111
Iran (Islamic Republic of),630,IRN,1994-12-01,1994.0,4,12.0,160.0,1.0,0.00625,0.0053168018581611284,-5.44089025
Iran (Islamic Republic of),630,IRN,1995-01-01,1995.0,1,1.0,258.0,1.0,0.003875968992248062,0.00420256991698708,-5.70190675
Iran (Islamic Republic of),630,IRN,1995-02-01,1995.0,1,2.0,164.0,0.0,0.0,0.002839076026603207,-6.24905945
Iran (Islamic Republic of),630,IRN,1995-03-01,1995.0,1,3.0,279.0,1.0,0.0035842293906810036,0.0035458072761979874,-5.87081634
Iran (Islamic Republic of),630,IRN,1995-04-01,1995.0,2,4.0,202.0,0.0,0.0,0.0034973056396429693,-5.94522818
Iran (Islamic Republic of),630,IRN,1995-05-01,1995.0,2,5.0,359.0,4.0,0.011142061281337047,0.00913717504067131,-4.8110757
Iran (Islamic Republic of),630,IRN,1995-06-01,1995.0,2,6.0,209.0,2.0,0.009569377990430622,0.009259640438359747,-4.87156
Iran (Islamic Republic of),630,IRN,1995-07-01,1995.0,3,7.0,226.0,3.0,0.01327433628318584,0.008815143652941308,-4.87613949
Iran (Islamic Republic of),630,IRN,1995-08-01,1995.0,3,8.0,169.0,0.0,0.0,0.0040167543745078665,-5.79961639
Iran (Islamic Republic of),630,IRN,1995-09-01,1995.0,3,9.0,234.0,0.0,0.0,0.0024385088369684666,-6.36528926
Iran (Islamic Republic of),630,IRN,1995-10-01,1995.0,4,10.0,215.0,1.0,0.004651162790697674,0.003735386376001097,-5.83571203
Iran (Islamic Republic of),630,IRN,1995-11-01,1995.0,4,11.0,178.0,1.0,0.0056179775280898875,0.005832206875648733,-5.37954195
Iran (Islamic Republic of),630,IRN,1995-12-01,1995.0,4,12.0,140.0,1.0,0.007142857142857143,0.0065663499146127536,-5.21779244
Iran (Islamic Republic of),630,IRN,1996-01-01,1996.0,1,1.0,194.0,2.0,0.010309278350515464,0.006488647471409116,-5.21167243
Iran (Islamic Republic of),630,IRN,1996-02-01,1996.0,1,2.0,207.0,0.0,0.0,0.00260607822538429,-6.18277718
Iran (Islamic Republic of),630,IRN,1996-03-01,1996.0,1,3.0,232.0,1.0,0.004310344827586207,0.00292234069045027,-6.13296034
Iran (Islamic Republic of),630,IRN,1996-04-01,1996.0,2,4.0,232.0,0.0,0.0,0.0016775969040919902,-6.77016011
Iran (Islamic Republic of),630,IRN,1996-05-01,1996.0,2,5.0,159.0,0.0,0.0,0.002168627263035454,-6.45345973
Iran (Islamic Republic of),630,IRN,1996-06-01,1996.0,2,6.0,220.0,1.0,0.004545454545454545,0.002336397926392557,-6.30959696
Iran (Islamic Republic of),630,IRN,1996-07-01,1996.0,3,7.0,178.0,1.0,0.0056179775280898875,0.002795681997537514,-6.14773353
Iran (Islamic Republic of),630,IRN,1996-08-01,1996.0,3,8.0,312.0,0.0,0.0,0.001333834234174339,-6.98585558
Iran (Islamic Republic of),630,IRN,1996-09-01,1996.0,3,9.0,261.0,0.0,0.0,0.0011046711697077825,-7.26734153
Iran (Islamic Republic of),630,IRN,1996-10-01,1996.0,4,10.0,192.0,0.0,0.0,0.0013753150626930075,-7.08074526
Iran (Islamic Republic of),630,IRN,1996-11-01,1996.0,4,11.0,210.0,1.0,0.004761904761904762,0.0022155783657217733,-6.5043516
Iran (Islamic Republic of),630,IRN,1996-12-01,1996.0,4,12.0,182.0,0.0,0.0,0.0019684292183025686,-6.84888476
Iran (Islamic Republic of),630,IRN,1997-01-01,1997.0,1,1.0,239.0,0.0,0.0,0.001546400628281135,-6.74715782
Iran (Islamic Republic of),630,IRN,1997-02-01,1997.0,1,2.0,280.0,1.0,0.0035714285714285713,0.00226803095911743,-6.35601738
Iran (Islamic Republic of),630,IRN,1997-03-01,1997.0,1,3.0,270.0,0.0,0.0,0.0025000708251209183,-6.33063107
