year,ccode,n_dissent_events,n_events,country_index,country_name,year_index
1999.0,265.0,17.0,4056.0,37,German Democratic Republic,10
1999.0,290.0,19.0,7548.0,38,Poland,10
1999.0,305.0,30.0,18599.0,39,Austria,10
1999.0,310.0,6.0,5294.0,40,Hungary,10
1999.0,315.0,17.0,4056.0,41,Czechoslovakia,10
1999.0,316.0,0.0,3615.0,42,Czech Republic,10
1999.0,317.0,2.0,1893.0,43,Slovakia,10
1999.0,325.0,17.0,12561.0,44,Italy,10
1999.0,339.0,4.0,1538.0,45,Albania,10
1999.0,344.0,8.0,850.0,46,Croatia,10
1999.0,346.0,5.0,1861.0,47,Bosnia and Herzegovina,10
1999.0,349.0,0.0,1154.0,48,Slovenia,10
1999.0,350.0,23.0,6163.0,49,Greece,10
1999.0,352.0,7.0,1271.0,50,Cyprus,10
1999.0,355.0,5.0,3404.0,51,Bulgaria,10
1999.0,359.0,1.0,212.0,52,Republic of Moldova,10
1999.0,360.0,19.0,4495.0,53,Romania,10
1999.0,365.0,52.0,15958.0,54,Russian Federation,10
1999.0,366.0,1.0,3089.0,55,Estonia,10
1999.0,367.0,4.0,3277.0,56,Latvia,10
1999.0,368.0,1.0,4665.0,57,Lithuania,10
1999.0,369.0,7.0,2294.0,58,Ukraine,10
1999.0,370.0,9.0,460.0,59,Belarus,10
1999.0,371.0,6.0,140.0,60,Armenia,10
1999.0,372.0,3.0,435.0,61,Georgia,10
1999.0,373.0,1.0,807.0,62,Azerbaijan,10
1999.0,375.0,6.0,8204.0,63,Finland,10
1999.0,380.0,4.0,7535.0,64,Sweden,10
1999.0,385.0,9.0,5212.0,65,Norway,10
1999.0,390.0,3.0,2499.0,66,Denmark,10
1999.0,404.0,2.0,191.0,67,Guinea Bissau,10
1999.0,411.0,0.0,28.0,68,Equatorial Guinea,10
1999.0,420.0,0.0,91.0,69,Gambia (Islamic Republic of the),10
1999.0,432.0,2.0,141.0,70,Mali,10
1999.0,433.0,4.0,245.0,71,Senegal,10
1999.0,434.0,0.0,47.0,72,Benin,10
1999.0,435.0,1.0,73.0,73,Mauritania,10
1999.0,436.0,1.0,240.0,74,Niger,10
1999.0,437.0,12.0,1438.0,75,Côte D'Ivoire,10
1999.0,438.0,3.0,131.0,76,Guinea,10
1999.0,439.0,0.0,131.0,77,Burkina Faso,10
1999.0,450.0,2.0,457.0,78,Liberia,10
1999.0,451.0,24.0,847.0,79,Sierra Leone,10
1999.0,452.0,2.0,491.0,80,Ghana,10
1999.0,461.0,4.0,245.0,81,Togo,10
1999.0,471.0,3.0,197.0,82,Cameroon,10
1999.0,475.0,25.0,2483.0,83,Nigeria,10
1999.0,481.0,1.0,117.0,84,Gabon,10
1999.0,482.0,4.0,110.0,85,Central African Republic,10
1999.0,483.0,1.0,132.0,86,Chad,10
1999.0,484.0,11.0,322.0,87,Congo,10
1999.0,490.0,15.0,634.0,88,Democratic Republic of the Congo,10
1999.0,500.0,9.0,603.0,89,Uganda,10
1999.0,501.0,12.0,2317.0,90,Kenya,10
1999.0,510.0,1.0,465.0,91,United Republic of Tanzania,10
1999.0,516.0,7.0,186.0,92,Burundi,10
1999.0,517.0,10.0,389.0,93,Rwanda,10
1999.0,520.0,5.0,148.0,94,Somalia,10
1999.0,522.0,0.0,2.0,95,Djibouti,10
1999.0,530.0,5.0,436.0,96,Ethiopia,10
1999.0,531.0,4.0,295.0,97,Eritrea,10
1999.0,540.0,22.0,587.0,98,Angola,10
1999.0,541.0,1.0,155.0,99,Mozambique,10
1999.0,551.0,3.0,426.0,100,Zambia,10
1999.0,552.0,18.0,2249.0,101,Zimbabwe,10
1999.0,553.0,0.0,55.0,102,Malawi,10
1999.0,560.0,24.0,10635.0,103,South Africa,10
1999.0,565.0,3.0,165.0,104,Namibia,10
1999.0,571.0,0.0,171.0,105,Botswana,10
1999.0,580.0,0.0,43.0,106,Madagascar,10
1999.0,581.0,1.0,94.0,107,Comoros,10
1999.0,591.0,0.0,5.0,108,Seychelles,10
1999.0,600.0,11.0,2082.0,109,Morocco,10
1999.0,615.0,34.0,1314.0,110,Algeria,10
1999.0,616.0,0.0,1241.0,111,Tunisia,10
1999.0,620.0,0.0,685.0,112,Libya,10
1999.0,625.0,15.0,771.0,113,Sudan,10
1999.0,630.0,24.0,3167.0,114,Iran (Islamic Republic of),10
1999.0,640.0,53.0,7019.0,115,Turkey,10
1999.0,651.0,10.0,3208.0,116,Egypt,10
1999.0,652.0,1.0,905.0,117,Syrian Arab Republic,10
1999.0,660.0,23.0,1685.0,118,Lebanon,10
1999.0,663.0,6.0,1681.0,119,Jordan,10
1999.0,666.0,54.0,6059.0,120,Israel,10
1999.0,670.0,3.0,2080.0,121,Saudi Arabia,10
1999.0,678.0,17.0,4056.0,122,Yemen Arab Republic,10
1999.0,679.0,4.0,716.0,123,Yemen,10
1999.0,680.0,17.0,4056.0,124,Yemen People's Republic,10
1999.0,690.0,3.0,1125.0,125,Kuwait,10
1999.0,692.0,1.0,619.0,126,Bahrain,10
1999.0,694.0,1.0,437.0,127,Qatar,10
1999.0,696.0,2.0,1286.0,128,United Arab Emirates,10
1999.0,698.0,0.0,552.0,129,Oman,10
1999.0,700.0,19.0,868.0,130,Afghanistan,10
1999.0,701.0,0.0,197.0,131,Turkmenistan,10
1999.0,702.0,8.0,227.0,132,Tajikistan,10
1999.0,703.0,4.0,225.0,133,Kyrgyzstan,10
1999.0,704.0,3.0,242.0,134,Uzbekistan,10
1999.0,705.0,4.0,790.0,135,Kazakhstan,10
1999.0,710.0,71.0,27525.0,136,China,10
1999.0,712.0,1.0,247.0,137,Mongolia,10
1999.0,713.0,17.0,4056.0,138,"Taiwan, Province of China",10
1999.0,732.0,25.0,11198.0,139,Republic of Korea,10
1999.0,740.0,15.0,26110.0,140,Japan,10
1999.0,750.0,116.0,21697.0,141,India,10
1999.0,760.0,0.0,15.0,142,Bhutan,10
1999.0,770.0,36.0,5387.0,143,Pakistan,10
1999.0,771.0,35.0,1830.0,144,Bangladesh,10
1999.0,775.0,9.0,513.0,145,Myanmar,10
1999.0,780.0,51.0,3503.0,146,Sri Lanka,10
1999.0,790.0,8.0,424.0,147,Nepal,10
1999.0,800.0,31.0,7954.0,148,Thailand,10
1999.0,811.0,12.0,1125.0,149,Cambodia,10
1999.0,812.0,0.0,66.0,150,Lao People's Democratic Republic,10
1999.0,816.0,10.0,2702.0,151,Viet Nam,10
1999.0,820.0,20.0,9716.0,152,Malaysia,10
1999.0,830.0,5.0,13299.0,153,Singapore,10
1999.0,835.0,0.0,64.0,154,Brunei Darussalam,10
1999.0,840.0,22.0,6690.0,155,Philippines,10
1999.0,850.0,134.0,11641.0,156,Indonesia,10
1999.0,860.0,17.0,4056.0,157,Timor-Leste,10
1999.0,900.0,13.0,2448.0,158,Australia,10
1999.0,910.0,0.0,206.0,159,Papua New Guinea,10
1999.0,920.0,5.0,4536.0,160,New Zealand,10
1999.0,946.0,0.0,1.0,161,Kiribati,10
1999.0,955.0,0.0,6.0,162,Tonga,10
1999.0,970.0,0.0,1.0,163,Nauru,10
2e3,2.0,338.0,205635.0,1,United States of America,11
2e3,20.0,28.0,14732.0,2,Canada,11
2e3,41.0,4.0,280.0,3,Haiti,11
2e3,42.0,0.0,123.0,4,Dominican Republic,11
2e3,51.0,0.0,166.0,5,Jamaica,11
2e3,52.0,2.0,58.0,6,Trinidad and Tobago,11
2e3,70.0,35.0,7606.0,7,Mexico,11
2e3,80.0,1.0,48.0,8,Belize,11
2e3,90.0,2.0,405.0,9,Guatemala,11
2e3,91.0,3.0,359.0,10,Honduras,11
2e3,92.0,2.0,368.0,11,El Salvador,11
2e3,93.0,1.0,179.0,12,Nicaragua,11
2e3,94.0,1.0,213.0,13,Costa Rica,11
2e3,95.0,4.0,396.0,14,Panama,11
2e3,100.0,62.0,2822.0,15,Colombia,11
2e3,101.0,6.0,3108.0,16,"Venezuela, Bolivarian Republic of",11
2e3,110.0,0.0,49.0,17,Guyana,11
2e3,115.0,0.0,75.0,18,Suriname,11
2e3,130.0,11.0,1075.0,19,Ecuador,11
2e3,135.0,18.0,2356.0,20,Peru,11
2e3,140.0,23.0,6598.0,21,Brazil,11
2e3,145.0,9.0,265.0,22,Bolivia (Plurinational State of),11
2e3,150.0,4.0,179.0,23,Paraguay,11
2e3,155.0,11.0,2985.0,24,Chile,11
2e3,160.0,13.0,4501.0,25,Argentina,11
2e3,165.0,1.0,252.0,26,Uruguay,11
2e3,200.0,205.0,74199.0,27,United Kingdom of Great Britain and Northern Ireland,11
2e3,205.0,7.0,3813.0,28,Ireland,11
2e3,210.0,6.0,11059.0,29,Netherlands,11
2e3,211.0,11.0,7982.0,30,Belgium,11
2e3,220.0,73.0,19509.0,31,France,11
2e3,225.0,7.0,10856.0,32,Switzerland,11
2e3,230.0,41.0,8046.0,33,Spain,11
2e3,235.0,2.0,3979.0,34,Portugal,11
2e3,255.0,52.0,25581.0,35,Germany,11
2e3,260.0,17.0,4056.0,36,Federal Republic of Germany,11
2e3,265.0,17.0,4056.0,37,German Democratic Republic,11
2e3,290.0,14.0,7509.0,38,Poland,11
2e3,305.0,32.0,18737.0,39,Austria,11
2e3,310.0,3.0,5272.0,40,Hungary,11
2e3,315.0,17.0,4056.0,41,Czechoslovakia,11
2e3,316.0,18.0,4432.0,42,Czech Republic,11
2e3,317.0,2.0,2250.0,43,Slovakia,11
2e3,325.0,18.0,12890.0,44,Italy,11
2e3,339.0,5.0,498.0,45,Albania,11
2e3,344.0,10.0,860.0,46,Croatia,11
2e3,346.0,5.0,2434.0,47,Bosnia and Herzegovina,11
2e3,349.0,2.0,1121.0,48,Slovenia,11
2e3,350.0,10.0,5507.0,49,Greece,11
2e3,352.0,7.0,1484.0,50,Cyprus,11
2e3,355.0,6.0,3525.0,51,Bulgaria,11
2e3,359.0,1.0,270.0,52,Republic of Moldova,11
2e3,360.0,12.0,5051.0,53,Romania,11
2e3,365.0,109.0,15647.0,54,Russian Federation,11
2e3,366.0,0.0,3800.0,55,Estonia,11
2e3,367.0,3.0,4004.0,56,Latvia,11
2e3,368.0,3.0,3543.0,57,Lithuania,11
2e3,369.0,6.0,2501.0,58,Ukraine,11
2e3,370.0,7.0,498.0,59,Belarus,11
2e3,371.0,1.0,97.0,60,Armenia,11
2e3,372.0,3.0,423.0,61,Georgia,11
2e3,373.0,0.0,605.0,62,Azerbaijan,11
2e3,375.0,9.0,7604.0,63,Finland,11
2e3,380.0,8.0,6878.0,64,Sweden,11
2e3,385.0,8.0,5012.0,65,Norway,11
2e3,390.0,2.0,2896.0,66,Denmark,11
2e3,404.0,0.0,132.0,67,Guinea Bissau,11
2e3,411.0,0.0,22.0,68,Equatorial Guinea,11
2e3,420.0,2.0,105.0,69,Gambia (Islamic Republic of the),11
2e3,432.0,0.0,87.0,70,Mali,11
2e3,433.0,10.0,365.0,71,Senegal,11
2e3,434.0,0.0,30.0,72,Benin,11
2e3,435.0,2.0,85.0,73,Mauritania,11
2e3,436.0,2.0,185.0,74,Niger,11
2e3,437.0,25.0,1825.0,75,Côte D'Ivoire,11
2e3,438.0,17.0,220.0,76,Guinea,11
2e3,439.0,4.0,97.0,77,Burkina Faso,11
2e3,450.0,6.0,607.0,78,Liberia,11
2e3,451.0,25.0,953.0,79,Sierra Leone,11
2e3,452.0,0.0,613.0,80,Ghana,11
2e3,461.0,2.0,141.0,81,Togo,11
2e3,471.0,3.0,238.0,82,Cameroon,11
2e3,475.0,23.0,2544.0,83,Nigeria,11
2e3,481.0,0.0,90.0,84,Gabon,11
2e3,482.0,2.0,59.0,85,Central African Republic,11
2e3,483.0,4.0,142.0,86,Chad,11
2e3,484.0,6.0,199.0,87,Congo,11
2e3,490.0,14.0,617.0,88,Democratic Republic of the Congo,11
2e3,500.0,7.0,748.0,89,Uganda,11
2e3,501.0,7.0,2081.0,90,Kenya,11
2e3,510.0,3.0,417.0,91,United Republic of Tanzania,11
2e3,516.0,8.0,213.0,92,Burundi,11
2e3,517.0,14.0,367.0,93,Rwanda,11
2e3,520.0,7.0,190.0,94,Somalia,11
2e3,522.0,0.0,3.0,95,Djibouti,11
2e3,530.0,2.0,627.0,96,Ethiopia,11
2e3,531.0,2.0,419.0,97,Eritrea,11
2e3,540.0,13.0,355.0,98,Angola,11
2e3,541.0,1.0,469.0,99,Mozambique,11
2e3,551.0,6.0,672.0,100,Zambia,11
2e3,552.0,30.0,2858.0,101,Zimbabwe,11
2e3,553.0,0.0,95.0,102,Malawi,11
2e3,560.0,36.0,10621.0,103,South Africa,11
2e3,565.0,1.0,160.0,104,Namibia,11
2e3,571.0,0.0,97.0,105,Botswana,11
2e3,580.0,0.0,53.0,106,Madagascar,11
2e3,581.0,0.0,55.0,107,Comoros,11
2e3,591.0,0.0,6.0,108,Seychelles,11
2e3,600.0,6.0,2243.0,109,Morocco,11
2e3,615.0,13.0,1497.0,110,Algeria,11
2e3,616.0,1.0,1276.0,111,Tunisia,11
2e3,620.0,14.0,573.0,112,Libya,11
2e3,625.0,17.0,4056.0,113,Sudan,11
2e3,630.0,30.0,3541.0,114,Iran (Islamic Republic of),11
2e3,640.0,36.0,6967.0,115,Turkey,11
2e3,651.0,18.0,4376.0,116,Egypt,11
2e3,652.0,5.0,1620.0,117,Syrian Arab Republic,11
2e3,660.0,33.0,2438.0,118,Lebanon,11
2e3,663.0,17.0,4056.0,119,Jordan,11
2e3,666.0,181.0,10656.0,120,Israel,11
2e3,670.0,4.0,2631.0,121,Saudi Arabia,11
2e3,678.0,17.0,4056.0,122,Yemen Arab Republic,11
2e3,679.0,6.0,752.0,123,Yemen,11
2e3,680.0,17.0,4056.0,124,Yemen People's Republic,11
2e3,690.0,1.0,1327.0,125,Kuwait,11
2e3,692.0,0.0,791.0,126,Bahrain,11
2e3,694.0,1.0,551.0,127,Qatar,11
2e3,696.0,0.0,1736.0,128,United Arab Emirates,11
2e3,698.0,2.0,994.0,129,Oman,11
2e3,700.0,29.0,763.0,130,Afghanistan,11
2e3,701.0,0.0,285.0,131,Turkmenistan,11
2e3,702.0,9.0,246.0,132,Tajikistan,11
2e3,703.0,2.0,239.0,133,Kyrgyzstan,11
2e3,704.0,2.0,253.0,134,Uzbekistan,11
2e3,705.0,0.0,811.0,135,Kazakhstan,11
2e3,710.0,31.0,26345.0,136,China,11
2e3,712.0,0.0,281.0,137,Mongolia,11
2e3,713.0,17.0,4056.0,138,"Taiwan, Province of China",11
2e3,732.0,15.0,10713.0,139,Republic of Korea,11
2e3,740.0,46.0,27388.0,140,Japan,11
2e3,750.0,138.0,23866.0,141,India,11
2e3,760.0,0.0,15.0,142,Bhutan,11
2e3,770.0,14.0,3630.0,143,Pakistan,11
2e3,771.0,22.0,1905.0,144,Bangladesh,11
2e3,775.0,2.0,483.0,145,Myanmar,11
2e3,780.0,69.0,3624.0,146,Sri Lanka,11
2e3,790.0,23.0,601.0,147,Nepal,11
2e3,800.0,18.0,7804.0,148,Thailand,11
2e3,811.0,7.0,696.0,149,Cambodia,11
2e3,812.0,0.0,84.0,150,Lao People's Democratic Republic,11
2e3,816.0,12.0,3607.0,151,Viet Nam,11
2e3,820.0,14.0,9052.0,152,Malaysia,11
2e3,830.0,4.0,12201.0,153,Singapore,11
2e3,835.0,0.0,202.0,154,Brunei Darussalam,11
2e3,840.0,38.0,7633.0,155,Philippines,11
2e3,850.0,47.0,9321.0,156,Indonesia,11
2e3,860.0,17.0,4056.0,157,Timor-Leste,11
2e3,900.0,21.0,3919.0,158,Australia,11
2e3,910.0,1.0,128.0,159,Papua New Guinea,11
2e3,920.0,6.0,5906.0,160,New Zealand,11
2e3,946.0,0.0,5.0,161,Kiribati,11
2e3,955.0,0.0,7.0,162,Tonga,11
2e3,970.0,0.0,8.0,163,Nauru,11
2001.0,2.0,493.0,236686.0,1,United States of America,12
2001.0,20.0,35.0,18639.0,2,Canada,12
2001.0,41.0,12.0,235.0,3,Haiti,12
2001.0,42.0,2.0,123.0,4,Dominican Republic,12
2001.0,51.0,3.0,177.0,5,Jamaica,12
2001.0,52.0,0.0,90.0,6,Trinidad and Tobago,12
2001.0,70.0,13.0,6505.0,7,Mexico,12
2001.0,80.0,0.0,33.0,8,Belize,12
2001.0,90.0,6.0,326.0,9,Guatemala,12
2001.0,91.0,0.0,248.0,10,Honduras,12
2001.0,92.0,0.0,421.0,11,El Salvador,12
2001.0,93.0,0.0,180.0,12,Nicaragua,12
2001.0,94.0,1.0,119.0,13,Costa Rica,12
2001.0,95.0,4.0,282.0,14,Panama,12
2001.0,100.0,52.0,3138.0,15,Colombia,12
2001.0,101.0,6.0,2215.0,16,"Venezuela, Bolivarian Republic of",12
2001.0,110.0,3.0,43.0,17,Guyana,12
2001.0,115.0,1.0,25.0,18,Suriname,12
2001.0,130.0,6.0,892.0,19,Ecuador,12
2001.0,135.0,6.0,2421.0,20,Peru,12
2001.0,140.0,31.0,7192.0,21,Brazil,12
2001.0,145.0,4.0,134.0,22,Bolivia (Plurinational State of),12
2001.0,150.0,0.0,68.0,23,Paraguay,12
2001.0,155.0,4.0,2381.0,24,Chile,12
2001.0,160.0,22.0,6793.0,25,Argentina,12
2001.0,165.0,1.0,150.0,26,Uruguay,12
2001.0,200.0,153.0,67729.0,27,United Kingdom of Great Britain and Northern Ireland,12
2001.0,205.0,11.0,2801.0,28,Ireland,12
2001.0,210.0,5.0,11135.0,29,Netherlands,12
2001.0,211.0,14.0,7137.0,30,Belgium,12
2001.0,220.0,42.0,18606.0,31,France,12
2001.0,225.0,12.0,10974.0,32,Switzerland,12
2001.0,230.0,20.0,6634.0,33,Spain,12
2001.0,235.0,6.0,2787.0,34,Portugal,12
2001.0,255.0,48.0,26519.0,35,Germany,12
2001.0,260.0,17.0,4056.0,36,Federal Republic of Germany,12
2001.0,265.0,17.0,4056.0,37,German Democratic Republic,12
2001.0,290.0,9.0,5986.0,38,Poland,12
2001.0,305.0,40.0,18156.0,39,Austria,12
2001.0,310.0,4.0,5580.0,40,Hungary,12
2001.0,315.0,17.0,4056.0,41,Czechoslovakia,12
2001.0,316.0,3.0,4068.0,42,Czech Republic,12
2001.0,317.0,2.0,1953.0,43,Slovakia,12
2001.0,325.0,47.0,12131.0,44,Italy,12
2001.0,339.0,11.0,848.0,45,Albania,12
2001.0,344.0,7.0,766.0,46,Croatia,12
2001.0,346.0,6.0,2232.0,47,Bosnia and Herzegovina,12
2001.0,349.0,1.0,549.0,48,Slovenia,12
2001.0,350.0,11.0,5005.0,49,Greece,12
2001.0,352.0,4.0,1155.0,50,Cyprus,12
2001.0,355.0,1.0,2737.0,51,Bulgaria,12
2001.0,359.0,0.0,184.0,52,Republic of Moldova,12
2001.0,360.0,2.0,1845.0,53,Romania,12
2001.0,365.0,50.0,13479.0,54,Russian Federation,12
2001.0,366.0,2.0,2986.0,55,Estonia,12
2001.0,367.0,2.0,2682.0,56,Latvia,12
2001.0,368.0,1.0,3039.0,57,Lithuania,12
2001.0,369.0,12.0,1853.0,58,Ukraine,12
2001.0,370.0,2.0,341.0,59,Belarus,12
2001.0,371.0,0.0,84.0,60,Armenia,12
2001.0,372.0,6.0,459.0,61,Georgia,12
2001.0,373.0,2.0,409.0,62,Azerbaijan,12
2001.0,375.0,4.0,7234.0,63,Finland,12
2001.0,380.0,9.0,6381.0,64,Sweden,12
2001.0,385.0,13.0,4120.0,65,Norway,12
2001.0,390.0,1.0,2749.0,66,Denmark,12
2001.0,404.0,2.0,90.0,67,Guinea Bissau,12
2001.0,411.0,0.0,20.0,68,Equatorial Guinea,12
2001.0,420.0,2.0,87.0,69,Gambia (Islamic Republic of the),12
2001.0,432.0,0.0,96.0,70,Mali,12
2001.0,433.0,4.0,205.0,71,Senegal,12
2001.0,434.0,1.0,97.0,72,Benin,12
2001.0,435.0,0.0,67.0,73,Mauritania,12
2001.0,436.0,2.0,88.0,74,Niger,12
2001.0,437.0,8.0,975.0,75,Côte D'Ivoire,12
2001.0,438.0,1.0,199.0,76,Guinea,12
2001.0,439.0,1.0,58.0,77,Burkina Faso,12
2001.0,450.0,6.0,378.0,78,Liberia,12
2001.0,451.0,6.0,349.0,79,Sierra Leone,12
2001.0,452.0,3.0,358.0,80,Ghana,12
2001.0,461.0,1.0,67.0,81,Togo,12
2001.0,471.0,2.0,167.0,82,Cameroon,12
2001.0,475.0,20.0,2478.0,83,Nigeria,12
2001.0,481.0,0.0,72.0,84,Gabon,12
2001.0,482.0,3.0,123.0,85,Central African Republic,12
2001.0,483.0,1.0,105.0,86,Chad,12
2001.0,484.0,3.0,290.0,87,Congo,12
2001.0,490.0,17.0,614.0,88,Democratic Republic of the Congo,12
2001.0,500.0,8.0,505.0,89,Uganda,12
2001.0,501.0,6.0,1783.0,90,Kenya,12
2001.0,510.0,2.0,326.0,91,United Republic of Tanzania,12
2001.0,516.0,7.0,286.0,92,Burundi,12
2001.0,517.0,5.0,362.0,93,Rwanda,12
2001.0,520.0,4.0,232.0,94,Somalia,12
2001.0,522.0,0.0,0.0,95,Djibouti,12
2001.0,530.0,4.0,343.0,96,Ethiopia,12
2001.0,531.0,0.0,135.0,97,Eritrea,12
2001.0,540.0,22.0,533.0,98,Angola,12
2001.0,541.0,0.0,205.0,99,Mozambique,12
2001.0,551.0,6.0,767.0,100,Zambia,12
2001.0,552.0,21.0,1733.0,101,Zimbabwe,12
2001.0,553.0,0.0,80.0,102,Malawi,12
2001.0,560.0,22.0,10380.0,103,South Africa,12
2001.0,565.0,2.0,105.0,104,Namibia,12
2001.0,571.0,1.0,92.0,105,Botswana,12
2001.0,580.0,2.0,65.0,106,Madagascar,12
2001.0,581.0,1.0,68.0,107,Comoros,12
2001.0,591.0,0.0,19.0,108,Seychelles,12
2001.0,600.0,2.0,2182.0,109,Morocco,12
2001.0,615.0,26.0,1344.0,110,Algeria,12
2001.0,616.0,1.0,1006.0,111,Tunisia,12
2001.0,620.0,0.0,410.0,112,Libya,12
2001.0,625.0,24.0,559.0,113,Sudan,12
2001.0,630.0,23.0,2692.0,114,Iran (Islamic Republic of),12
2001.0,640.0,39.0,8224.0,115,Turkey,12
2001.0,651.0,19.0,4475.0,116,Egypt,12
2001.0,652.0,10.0,1196.0,117,Syrian Arab Republic,12
2001.0,660.0,24.0,1911.0,118,Lebanon,12
2001.0,663.0,5.0,1175.0,119,Jordan,12
2001.0,666.0,223.0,10320.0,120,Israel,12
2001.0,670.0,7.0,2235.0,121,Saudi Arabia,12
2001.0,678.0,17.0,4056.0,122,Yemen Arab Republic,12
2001.0,679.0,8.0,591.0,123,Yemen,12
2001.0,680.0,17.0,4056.0,124,Yemen People's Republic,12
2001.0,690.0,2.0,1403.0,125,Kuwait,12
2001.0,692.0,1.0,733.0,126,Bahrain,12
2001.0,694.0,5.0,703.0,127,Qatar,12
2001.0,696.0,2.0,1476.0,128,United Arab Emirates,12
2001.0,698.0,1.0,677.0,129,Oman,12
2001.0,700.0,129.0,5930.0,130,Afghanistan,12
2001.0,701.0,0.0,131.0,131,Turkmenistan,12
2001.0,702.0,5.0,247.0,132,Tajikistan,12
2001.0,703.0,2.0,145.0,133,Kyrgyzstan,12
2001.0,704.0,2.0,263.0,134,Uzbekistan,12
2001.0,705.0,0.0,660.0,135,Kazakhstan,12
2001.0,710.0,69.0,27093.0,136,China,12
2001.0,712.0,0.0,151.0,137,Mongolia,12
2001.0,713.0,17.0,4056.0,138,"Taiwan, Province of China",12
2001.0,732.0,26.0,13826.0,139,Republic of Korea,12
2001.0,740.0,62.0,30037.0,140,Japan,12
2001.0,750.0,218.0,26822.0,141,India,12
2001.0,760.0,0.0,22.0,142,Bhutan,12
