ccode,year,ingo_uia,polity2,xrcomp,xropen,xconst,parcomp,physint,disap,kill,polpris,tort,injud,amnesty,pop,gdppc,rentspc,military,execrlc,trade_gdp,fdi_net_in,public_trial,fair_trial,final_decision,legislative_ck,structad,imfstruct,wbimfstruct,britcol,common,hr_law,cat_ratify,cpr_ratify,ythblgap,latent,latent_sd,cwar,iwar,aibr_lag,ainr_lag,avmdia_lag,hro_shaming_lag,physint_lag,amnesty_lag,disap_lag,kill_lag,polpris_lag,tort_lag,latent_lag
625,1990,5.998936561946683,-7,2,2,1,1,1,0,1,0,0,0,4,10.189694913134714,6.623680027457748,0.0,1,0,2.4058119482132736,-0.250873416662216,0,0,0,0,0,0,0,1,0,0,0,1,33.5999984741211,-2.08755738365996,0.228886569082926,1,0,11,2,0.0,0,1,4,1,0,0,0,-1.93122984573416
625,1991,6.030685260261263,-7,3,4,1,1,1,1,0,0,0,0,4,10.219967701057454,6.798308648739248,0.0,1,0,2.712794141677753,-0.00544852716848254,0,0,0,0,0,0,0,1,0,0,0,1,33.5,-2.32761669855282,0.247920457600755,1,0,18,1,0.0,0,1,4,0,1,0,0,-2.08755738365996
625,1992,6.061456918928017,-7,3,4,1,1,0,0,0,0,0,0,5,10.24805514742972,6.794172161309965,0.0,1,0,2.9791085025207606,0.00127987563610077,0,0,0,0,0,0,0,1,0,0,0,1,33.4000015258789,-2.57844399809815,0.274980415453972,1,0,13,0,0.0,0,1,4,1,0,0,0,-2.32761669855282
625,1993,6.07073772800249,-7,1,4,1,1,0,0,0,0,0,0,5,10.273796183948454,6.8053127241549785,0.0,1,0,2.4393900090613116,-0.00180159695446491,0,0,0,0,0,0,0,1,0,0,0,1,33.2999992370605,-2.62335334619589,0.28301169433447,1,0,11,1,0.5,0,0,5,0,0,0,0,-2.57844399809815
625,1994,6.073044534100405,-7,1,2,1,1,2,2,0,0,0,0,5,10.30129038020624,6.89338248343195,0.0,1,0,2.681720497485031,0.775219321250916,0,0,0,0,0,0,0,1,0,0,0,1,33.2000007629395,-2.49909455479885,0.277954303761273,1,0,6,1,1.0,0,0,5,0,0,0,0,-2.62335334619589
625,1995,6.0844994130751715,-7,1,4,1,1,2,2,0,0,0,0,4,10.327685761953035,6.94340230642828,0.0,1,0,2.692765087308146,0.0867655724287033,0,0,0,0,0,0,0,1,0,1,0,1,33.2000007629395,-2.35525910643739,0.263753573395027,1,0,7,1,0.0,0,2,5,2,0,0,0,-2.49909455479885
625,1996,6.082218910376446,-7,1,4,1,1,0,0,0,0,0,0,5,10.351607853828625,6.916665465111893,0.0,1,0,3.144415606093831,0.0044354242272675,0,0,0,0,0,0,0,1,0,1,0,1,33.4000015258789,-2.32783124938155,0.256416012515452,1,0,11,7,1.0,0,2,4,2,0,0,0,-2.35525910643739
625,1997,6.082218910376446,-7,1,4,1,1,0,0,0,0,0,0,4,10.378501422040259,6.975441964446089,0.0,1,0,2.8824859670559086,0.83810031414032,0,0,0,0,0,0,0,1,0,1,0,1,33.5999984741211,-2.34508279515585,0.256745256072714,1,0,3,2,0.0,0,0,5,0,0,0,0,-2.32783124938155
625,1998,6.091309882077698,-7,1,4,1,1,0,0,0,0,0,0,4,10.407544419869247,6.971171295346889,0.0,1,0,3.0853506229332197,3.29504656791687,0,0,1,0,0,0,0,1,0,1,0,1,33.7999992370605,-2.47214059293886,0.272784707168073,1,0,2,0,0.5,1,0,4,0,0,0,0,-2.34508279515585
625,1999,6.073044534100405,-7,3,4,1,1,0,0,0,0,0,0,5,10.436620018374652,6.8665686346518875,0.0,1,0,3.207384730927777,3.47125101089478,0,0,1,0,0,0,0,1,0,1,0,1,34.0999984741211,-2.61176306118115,0.29129587052229,1,0,3,0,0.0,0,0,4,0,0,0,0,-2.47214059293886
630,1981,5.976350909297934,-4,1,4,5,4,1,1,0,0,0,0,4,10.627891365053358,8.15644998330155,6.841833118765682,0,0,3.6586949850686197,0.0290670972317457,1,0,0,2,0,0,0,0,0,0,0,1,35.5999984741211,-2.48474702404657,0.24454749538883,1,0,0,2,0.0,0,5,4,0,2,2,1,-1.47577015427646
630,1982,6.124683390894205,-6,1,4,3,2,0,0,0,0,0,0,5,10.669319979369414,8.240464247178274,7.171787228861806,0,0,3.618007851622701,-0.111983604729176,1,0,0,2,0,0,0,0,0,0,0,1,35.4000015258789,-2.80146906116596,0.273057004316297,1,0,0,0,1.0,1,1,4,1,0,0,0,-2.48474702404657
630,1983,6.082218910376446,-6,1,4,3,2,0,0,0,0,0,0,5,10.709155949630752,8.39991527816405,7.015229720832122,0,0,3.651840494641285,-0.0533341616392136,1,0,0,2,0,0,0,0,0,0,0,1,35.2000007629395,-2.85909166652396,0.28960352104147,1,0,2,0,0.0,0,0,5,0,0,0,0,-2.80146906116596
630,1984,6.049733455231958,-6,1,4,3,2,1,1,0,0,0,0,5,10.748118574354068,8.437981138653367,6.7864168964449485,0,0,3.3264989156900517,0.0278896745294333,1,0,0,2,0,0,0,0,0,0,0,1,35.0,-2.78296890109274,0.283943090667231,1,0,4,0,0.5,0,0,5,0,0,0,0,-2.85909166652396
630,1985,6.049733455231958,-6,1,4,3,2,1,1,0,0,0,1,5,10.786091399347248,8.398702405363618,6.692088513233268,0,0,3.1330511546850213,-0.0223526861518621,1,0,0,2,0,0,0,0,0,0,0,1,34.7999992370605,-2.70945346983244,0.27487002986124,1,0,1,21,1.0,0,1,5,1,0,0,0,-2.78296890109274
630,1986,6.0330862217988015,-6,1,4,3,2,1,1,0,0,0,1,4,10.823019027525111,8.221078329396159,5.902042652184978,0,0,2.62266928296582,-0.0565663650631905,1,0,0,2,0,0,0,0,0,0,0,1,34.7999992370605,-2.58499537965219,0.263556274231811,1,0,1,0,0.0,0,1,5,1,0,0,0,-2.70945346983244
630,1987,6.07993319509559,-6,1,4,3,2,1,1,0,0,0,0,5,10.858663171949685,8.197725946866436,6.140938825849053,0,0,2.8808236970770933,-0.240614295005798,1,0,0,2,0,0,0,0,0,0,0,1,34.7999992370605,-2.59143743501061,0.259076389597719,1,0,7,0,0.0,0,1,4,1,0,0,0,-2.58499537965219
630,1988,6.118097198041348,-6,1,4,3,2,1,1,0,0,0,1,5,10.890244949329967,8.067970534260715,5.864186406671602,0,0,3.0592213514821847,0.0520524196326733,1,0,0,2,0,0,0,0,0,0,0,1,34.7999992370605,-2.48003643699501,0.24744836966642,1,0,3,1,0.5,0,1,5,1,0,0,0,-2.59143743501061
630,1989,6.137727054086234,-6,1,4,3,2,2,2,0,0,0,1,4,10.921528952400937,8.076558831888786,6.184546672938503,0,0,3.3152037333483557,-0.0170346274971962,1,0,0,2,0,0,0,0,0,0,0,1,34.7999992370605,-2.15649262057465,0.229587291248308,0,0,12,1,1.0,0,1,5,1,0,0,0,-2.48003643699501
630,1990,6.16541785423142,-6,1,4,3,2,1,1,0,0,0,0,4,10.960431481673698,8.22771751141168,6.519188247272781,0,0,3.628576234452034,-0.311931669712067,1,0,0,2,0,0,0,0,0,0,0,1,34.7999992370605,-1.82146486553202,0.220321419635153,1,0,13,1,1.0,0,2,4,2,0,0,0,-2.15649262057465
630,1991,6.19644412779452,-6,1,4,3,2,1,1,0,0,0,0,4,10.995240200909299,8.347038121847246,6.3731559394635635,0,0,3.7969050249744147,36.1137924194336,1,0,0,2,0,0,0,0,0,0,0,1,34.7999992370605,-1.62208515029326,0.214929019811607,1,0,17,3,0.0,0,1,4,1,0,0,0,-1.82146486553202
630,1992,6.240275845170769,-6,1,4,3,2,3,2,0,0,1,0,4,11.015336844236232,8.443070757619484,6.277944343771054,0,0,3.717170937117505,0.397505313158035,1,0,0,2,0,0,0,0,0,0,0,1,34.9000015258789,-1.37929179355512,0.210712019837447,1,0,15,0,1.0,0,1,4,1,0,0,0,-1.62208515029326
630,1993,6.289715570908998,-6,1,4,3,2,1,1,0,0,0,0,3,11.018647175779744,8.563815292749299,6.1460980946062485,0,0,3.8553438988786892,0.345408290624619,1,0,0,2,0,0,0,0,0,0,0,1,34.9000015258789,-1.15559010737515,0.206348653049384,1,0,20,0,0.5,0,3,4,2,0,0,1,-1.37929179355512
630,1994,6.320768294250582,-6,1,4,3,2,3,2,1,0,0,0,4,11.020814622108073,8.580680535260495,6.032458841236933,0,0,3.7703070525561895,0.00297937309369445,1,0,0,2,0,0,0,0,0,0,0,1,34.9000015258789,-1.04170431709778,0.206714544866023,0,0,6,1,0.5,0,1,3,1,0,0,0,-1.15559010737515
630,1995,6.327936783729195,-6,1,4,3,2,2,1,1,0,0,0,5,11.033682484065707,8.526646369006228,6.06011723215736,0,0,3.5503204250714524,0.018716387450695,1,0,0,2,0,0,0,0,0,0,0,1,35.0,-1.11166766373656,0.209387491458621,0,0,4,2,0.5,0,3,4,2,1,0,0,-1.04170431709778
630,1996,6.359573868672378,-6,1,4,3,2,2,1,0,0,1,0,4,11.047205129311166,8.563945089255283,6.215502107856329,0,0,3.5779230442877976,0.0235137846320868,1,0,0,2,0,0,0,0,0,0,0,1,35.0999984741211,-1.00541956885375,0.208283870451726,1,0,4,1,0.0,0,2,5,1,1,0,0,-1.11166766373656
630,1997,6.386879319362645,3,2,3,4,3,1,1,0,0,0,0,4,11.061236768716773,8.543755274968515,6.109920641799586,0,0,3.4876725333826952,0.0503329932689667,1,0,0,2,0,0,0,0,0,0,0,1,35.2000007629395,-1.09276168163858,0.209335168407275,1,0,4,3,0.5,0,2,4,1,0,0,1,-1.00541956885375
630,1998,6.405228458030842,3,2,3,4,3,1,1,0,0,0,0,4,11.074221568269023,8.535463272414004,5.6815760572498055,0,0,3.377458458960715,0.0233777109533548,1,0,0,2,0,0,0,0,0,0,0,1,35.4000015258789,-1.06673230828256,0.212812890871273,0,0,6,5,3.0,2,1,4,1,0,0,0,-1.09276168163858
630,1999,6.411818267709897,3,2,3,4,3,0,0,0,0,0,0,4,11.085824684564948,8.64137703148025,5.9239838765695705,0,0,3.5914665593242794,0.033442884683609,1,0,0,2,0,0,0,0,0,0,0,1,35.5,-1.159536683823,0.212144510000176,1,0,5,4,2.5,0,1,4,1,0,0,0,-1.06673230828256
640,1981,6.249975242259483,-5,2,4,1,1,4,2,2,0,0,0,4,10.76746615539748,7.70757511396919,3.2686020045214663,1,0,3.0512846877817803,0.133727446198463,1,0,2,1,1,0,1,0,0,0,0,0,33.0,-1.29162248113499,0.211502150237213,0,0,11,0,0.5,0,1,2,2,1,1,0,-0.204507185081958
640,1982,6.56244409369372,-5,2,4,1,1,5,2,1,1,1,1,4,10.792054301857116,7.763204115437658,3.094263453876831,1,0,3.2914071774821974,0.0852101072669029,1,0,2,1,1,0,1,0,0,0,0,0,32.9000015258789,-1.26192889540828,0.205500175367675,0,0,35,0,0.0,0,4,4,2,2,0,0,-1.29162248113499
640,1983,6.593044534142437,7,2,4,6,4,5,2,1,1,1,1,4,10.816425269332795,7.8311129808962665,2.875568729771313,0,0,3.368380588565803,0.0745805501937866,1,0,2,1,1,1,1,0,0,0,0,0,32.7000007629395,-1.18597257899714,0.201283977549377,0,0,1,2,0.0,0,5,4,2,1,1,1,-1.26192889540828
640,1984,6.617402977974478,7,2,4,6,4,4,2,2,0,0,2,3,10.839852051415358,7.902417168421875,2.714939410296304,0,1,3.5633199809530227,0.188365012407303,1,0,2,1,1,1,1,0,0,0,0,0,32.5999984741211,-1.14391144560821,0.205004534376959,0,0,3,0,0.5,0,5,4,2,1,1,1,-1.18597257899714
640,1985,6.617402977974478,7,2,4,6,4,5,2,2,0,1,2,4,10.861883295512648,7.956147381486579,2.654785979603537,0,1,3.550395238570361,0.147244855761528,1,0,2,1,1,0,1,0,0,0,0,0,32.5,-1.20452370668509,0.202083417289228,0,0,0,0,0.0,0,4,3,2,2,0,0,-1.14391144560821
640,1986,6.587550014824796,7,2,4,6,4,3,2,1,0,0,2,4,10.882418755389763,8.028536673671292,2.177668276027631,0,1,3.3814881147233375,0.165064424276352,1,0,2,1,1,0,1,0,0,0,0,0,32.0999984741211,-1.26471408148334,0.198134401589813,0,0,0,0,0.0,0,5,4,2,2,0,1,-1.20452370668509
640,1987,6.660575149839686,7,2,4,6,4,4,2,2,0,0,2,4,10.901712494372628,8.122486998060241,2.3830595605201745,0,1,3.506706392458585,0.131921902298927,1,0,2,1,1,0,1,0,0,0,0,0,31.7999992370605,-1.16747250872769,0.2015950068696,1,0,20,0,1.0,0,3,4,2,1,0,0,-1.26471408148334
640,1988,6.736966958001855,7,2,4,6,4,5,2,2,0,1,2,4,10.920119243144583,8.160921023495211,2.1041323283311293,0,1,3.5892478547697624,0.38964119553566,1,0,2,1,1,0,1,0,0,0,1,0,31.3999996185303,-1.00688698079485,0.212464121975668,1,0,32,2,0.5,0,4,4,2,2,0,0,-1.16747250872769
640,1989,6.778784897685177,9,3,4,7,4,4,2,1,0,1,2,4,10.938121696359872,8.164123170498952,2.332877880953997,0,1,3.5258800939633024,0.618797183036804,1,0,2,1,0,0,0,0,0,0,1,0,31.1000003814697,-1.05590145906932,0.21274115573074,1,0,37,2,0.0,0,5,4,2,2,0,1,-1.00688698079485
640,1990,6.821107472256465,9,3,4,7,4,3,1,2,0,0,2,4,10.95605991665638,8.290826952819193,2.7484018701930477,0,1,3.43214664302647,0.453953295946121,1,0,2,1,0,0,0,0,0,0,1,0,30.7999992370605,-1.09312648055823,0.211207155952958,1,0,42,3,0.5,1,4,4,2,1,0,1,-1.05590145906932
640,1991,6.736966958001855,9,3,4,7,4,2,1,1,0,0,2,4,10.97396164941766,8.320501679602488,2.8398013438434573,0,1,3.4169398586147994,0.53627735376358,1,0,2,1,0,0,0,0,0,0,1,0,30.7999992370605,-1.28119555601972,0.208074185472932,1,0,42,1,0.5,0,3,4,1,2,0,0,-1.09312648055823
640,1992,6.9167150203536085,9,3,4,7,4,2,1,0,1,0,1,5,10.991739861456418,8.376380497194658,2.75548110691811,0,1,3.45749471614847,0.530500650405884,1,0,2,1,0,0,0,0,0,0,1,0,30.7999992370605,-1.42564145763794,0.211952875140446,1,0,32,0,1.5,0,2,4,1,1,0,0,-1.28119555601972
640,1993,6.950814768442584,8,3,4,7,4,2,1,0,1,0,1,4,11.009455223931505,8.471475901130173,2.529464865771047,0,1,3.497025185931961,0.352506309747696,1,0,2,1,0,0,0,0,0,0,1,0,30.8999996185303,-1.51482391556549,0.215325817636447,1,0,42,1,0.0,0,2,5,1,0,1,0,-1.42564145763794
640,1994,6.99117688712121,8,3,4,7,4,0,0,0,0,0,1,5,11.027154989696543,8.416508394196661,2.3180052352832483,0,1,3.731600127180491,0.46522244811058,1,0,2,1,0,1,1,0,0,0,1,0,30.8999996185303,-1.65862585226996,0.223997665713709,1,0,33,0,1.0,0,2,4,1,0,1,0,-1.51482391556549
640,1995,7.04141166379481,8,3,4,7,4,1,1,0,0,0,1,4,11.044846701980228,8.465939896228708,2.321661897784967,0,1,3.7896888902425885,0.522167205810547,1,0,2,1,0,0,0,0,0,0,1,0,30.8999996185303,-1.59170690472289,0.218310601521493,1,0,23,17,1.0,0,0,5,0,0,0,0,-1.65862585226996
640,1996,7.095064377287131,8,3,4,7,4,0,0,0,0,0,1,4,11.062593787816374,8.520477791207453,2.444131632558488,0,1,3.899329099654553,0.39784973859787,1,0,2,1,0,0,0,0,0,0,1,0,30.3999996185303,-1.53031192434869,0.215369550543209,1,0,16,14,3.5,0,1,4,1,0,0,0,-1.59170690472289
640,1997,7.135687347028144,7,3,4,7,3,0,0,0,0,0,1,3,11.080334145470795,8.600780379222504,2.2485230162536545,0,1,4.006793502720434,0.424053251743317,1,0,2,1,0,0,0,0,0,0,1,0,29.8999996185303,-1.40961812613849,0.218707841133362,1,0,17,22,2.5,0,0,4,0,0,0,0,-1.53031192434869
640,1998,7.1846291527173145,7,3,4,7,3,2,1,1,0,0,1,4,11.097803731373252,8.623630327310455,1.8866614942884181,0,1,3.726126186821842,0.349069833755493,1,0,2,1,0,0,0,0,0,0,1,0,29.5,-1.28156470795455,0.211519749080535,1,0,13,11,2.0,2,0,3,0,0,0,0,-1.40961812613849
640,1999,7.21890970761906,7,3,4,7,3,1,1,0,0,0,1,4,11.114664991044592,8.597851094433691,2.1652172665352536,0,1,3.6565080033355373,0.313511669635773,1,0,2,1,0,0,0,0,0,1,1,0,29.1000003814697,-1.23247744086505,0.213378462917395,1,0,11,12,4.0,0,2,4,1,1,0,0,-1.28156470795455
645,1981,5.176149732573829,-9,1,4,1,1,0,0,0,0,0,1,4,9.525377363591616,7.254545529913491,7.333570026972074,0,0,4.3428943346652655,0.0126458555459976,0,0,0,-1,0,0,0,1,0,1,0,1,35.7999992370605,-1.67590731072929,0.207625147264991,1,0,12,0,0.0,0,6,2,2,0,0,0,-0.391640646024524
645,1982,5.733341276897746,-9,1,4,1,1,0,0,0,0,0,2,4,9.55911660305356,7.339076550135497,7.280875240774685,0,0,3.6637058117313765,0.0065802801400423,0,0,0,-1,0,0,0,1,0,1,0,1,35.7999992370605,-1.74206866159234,0.20644883859411,1,0,0,0,0.0,0,0,4,0,0,0,0,-1.67590731072929
645,1983,5.796057750765372,-9,1,4,1,1,0,0,0,0,0,2,4,9.592347138800996,7.506860974603972,7.184169640765714,0,0,4.107594231076834,0.00392052112147212,0,0,0,-1,0,0,0,1,0,0,0,1,35.9000015258789,-1.7520619737514,0.208755293661747,1,0,3,5,2.0,0,0,4,0,0,0,0,-1.74206866159234
645,1984,5.814130531825066,-9,1,4,1,1,1,1,0,0,0,1,5,9.626451938221647,7.475934297578047,7.152800681142181,0,0,3.514761574084803,-0.0110743613913655,0,0,0,-1,0,0,0,1,0,0,0,1,35.9000015258789,-1.73321728197171,0.204536245202489,1,0,0,0,0.0,0,0,4,0,0,0,0,-1.7520619737514
645,1985,5.814130531825066,-9,1,4,1,1,0,0,0,0,0,1,5,9.661009539319217,7.4159033212240395,7.233850989205432,0,0,4.374234398644158,8.82264459505677e-4,0,0,0,-1,0,0,0,1,0,0,0,1,35.9000015258789,-1.82172575831407,0.206062526137779,1,0,4,0,0.0,0,1,5,1,0,0,0,-1.73321728197171
645,1986,5.8377304471659395,-9,1,4,1,1,0,0,0,0,0,1,4,9.695684482051144,7.534474153886044,6.738473673064837,0,0,4.8603816671888,0.00487602781504393,0,0,0,-1,0,0,0,1,0,0,0,1,36.0,-1.73626373539869,0.199715159483622,1,0,20,0,0.0,0,0,5,0,0,0,0,-1.82172575831407
645,1987,5.910796644040527,-9,1,4,1,1,0,0,0,0,0,1,5,9.713729815761397,7.702858687181342,7.23298483041895,0,0,4.600319803573121,0.0302272662520409,0,0,0,-1,0,0,0,1,0,0,0,1,36.0,-1.86209726831893,0.205038154560472,1,0,7,0,0.0,0,0,4,0,0,0,0,-1.73626373539869
645,1988,5.955837369464831,-9,1,4,1,1,0,0,0,0,0,1,5,9.743206117978545,7.729840820326391,7.10689946368357,0,0,4.329793881284918,5.52857643924654e-4,0,0,0,-1,0,0,0,1,0,1,0,1,36.0,-2.19650362190376,0.219583909706954,1,0,6,0,0.0,0,0,5,0,0,0,0,-1.86209726831893
645,1989,5.991464547107982,-9,1,4,1,1,0,0,0,0,0,2,4,9.773857681924,7.661743528520375,7.248499904954388,0,0,4.551025540320342,0.00551397353410721,0,0,0,-1,0,0,0,1,0,0,0,1,36.0999984741211,-2.3150704401073,0.236954672039537,1,0,7,3,1.5,0,0,5,0,0,0,0,-2.19650362190376
645,1990,6.008813185442595,-9,1,4,1,1,0,0,0,0,0,1,5,9.805582508982985,7.653845891703113,7.141531265251974,0,0,3.754858207731616,8.316650390625,0,0,0,-1,0,0,0,1,0,0,0,1,36.0999984741211,-2.58532443885871,0.266757153130669,1,0,6,3,2.0,1,0,4,0,0,0,0,-2.3150704401073
645,1991,6.054439346269371,-9,1,4,1,1,0,0,0,0,0,1,5,9.768331412152081,6.671108467630181,4.918583269160606,0,0,3.9049646146757095,0.446737974882126,0,0,0,-1,0,0,0,1,0,0,0,1,36.0,-2.6184819650242,0.275000009762507,1,0,12,7,1.0,0,0,5,0,0,0,0,-2.58532443885871
645,1992,6.052089168924417,-9,1,4,1,1,0,0,0,0,0,1,5,9.790425231750946,6.906784808227691,5.425681096543608,0,0,5.85196111623772,0.507491528987885,0,0,0,-1,0,0,0,1,0,0,0,1,35.7999992370605,-2.43632933687167,0.266363028421303,1,0,13,2,4.0,0,0,5,0,0,0,0,-2.6184819650242
645,1993,6.037870919922137,-9,1,4,1,1,0,0,0,0,0,0,5,9.820361345761777,7.292364405210924,5.112473194165598,0,0,3.8474287372940306,0.00530830631032586,0,0,0,-1,0,0,0,1,0,0,0,1,35.7000007629395,-2.29797383680478,0.257008294324035,1,0,9,0,1.5,0,0,5,0,0,0,0,-2.43632933687167
645,1994,5.991464547107982,-9,1,4,1,1,2,2,0,0,0,0,5,9.85058823233715,7.310436515713685,5.099126847463694,0,0,3.962314814304557,0.197817608714104,0,0,0,-1,0,0,0,1,0,0,0,1,35.5,-2.13357953030411,0.250717250645158,1,0,11,0,0.0,0,0,5,0,0,0,0,-2.29797383680478
645,1995,5.978885764901122,-9,1,4,1,1,3,2,1,0,0,0,5,9.881101340657645,7.1215270520493394,5.18414723846014,0,0,2.666594514431336,-0.147759571671486,0,0,0,-1,0,0,0,1,0,1,0,1,35.4000015258789,-2.06809709823008,0.242997350337001,1,0,5,1,0.5,0,2,5,2,0,0,0,-2.13357953030411
645,1996,5.991464547107982,-9,1,4,1,1,0,0,0,0,0,0,5,9.91155194771421,7.525181649001942,5.401367154838147,0,0,4.274475568774725,5.90825605392456,0,0,0,-1,0,0,0,1,0,1,0,1,35.0999984741211,-2.17669773904369,0.244424978336853,1,0,3,1,1.0,0,3,5,2,1,0,0,-2.06809709823008
645,1997,5.973809611869261,-9,1,4,1,1,0,0,0,0,0,0,5,9.94153931350017,7.151485463904735,5.916413195635474,0,0,4.326276490123988,0.0110739087685943,0,0,0,-1,0,0,0,1,0,0,0,1,34.7999992370605,-2.15162390406645,0.242556799277069,0,0,2,1,0.0,0,0,5,0,0,0,0,-2.17669773904369
645,1998,5.918893854273146,-9,1,4,1,1,0,0,0,0,0,0,5,9.971041522634156,7.623754354660792,6.049369985288645,0,0,3.1126468766764206,0.0679165497422218,0,0,0,-1,0,0,0,1,0,1,0,1,34.5999984741211,-2.13243900185895,0.245800897527138,0,0,3,0,0.0,0,0,5,0,0,0,0,-2.15162390406645
645,1999,5.908082938168931,-9,1,4,1,1,0,0,0,0,0,0,5,10.00022171799147,7.8558004591543416,6.519743688200684,0,0,4.1411477183525465,-0.0384564734995365,0,0,0,-1,0,0,0,1,0,0,0,1,34.2999992370605,-2.15187467120174,0.245003858461137,0,0,5,4,2.0,0,0,5,0,0,0,0,-2.13243900185895
651,1981,6.056784013228625,-6,1,4,3,2,5,2,1,0,2,1,3,10.69639182887871,7.5569819194839445,5.614773364890225,1,0,4.408871489153107,3.21537470817566,1,0,0,-1,0,0,0,1,0,0,0,0,33.2000007629395,-0.605968764264044,0.211029955542825,0,0,1,2,0.0,0,3,3,2,1,0,0,1.21454922463941
651,1982,6.486160788944089,-6,1,4,3,2,4,2,2,0,0,2,3,10.729455467012503,7.586915090806144,5.523303884083583,1,0,4.233625847815761,1.14710545539856,1,0,0,-1,0,0,0,1,0,0,0,1,32.7999992370605,-0.718470654934872,0.206474969979003,0,0,0,2,0.0,0,5,3,2,1,0,2,-0.605968764264044
651,1983,6.522092798170152,-6,1,4,3,2,4,2,2,0,0,2,3,10.759880286039081,7.645679821273669,5.405406421295542,1,0,4.125705314029753,1.74145638942719,1,0,0,-1,0,0,0,1,0,0,0,1,32.4000015258789,-0.651211636384084,0.204817773593571,0,0,0,0,0.0,0,4,3,2,2,0,0,-0.718470654934872
651,1984,6.556778356158042,-6,1,4,3,2,4,2,1,0,1,1,3,10.79035256331305,7.71685715814177,5.39564023455721,1,0,4.063262565545717,2.3794858455658,1,0,0,-1,0,0,0,1,0,0,0,1,32.0999984741211,-0.47644611198735,0.202783774335473,0,0,5,0,0.0,0,4,3,2,2,0,0,-0.651211636384084
651,1985,6.556778356158042,-6,1,4,3,2,6,2,2,1,1,2,3,10.820825336060338,7.780883780118141,5.374201093965579,1,0,3.950393633545589,3.39459896087646,1,0,0,-1,0,0,0,1,0,0,0,1,31.7000007629395,-0.384243735008283,0.203080809103533,0,0,5,0,0.0,0,4,3,2,1,0,1,-0.47644611198735
651,1986,6.52649485957079,-6,1,4,3,2,5,2,2,0,1,1,3,10.851149617781669,7.779621702454044,4.215758918016172,1,0,3.721491754703186,3.39303135871887,1,0,0,-1,0,0,0,1,0,0,1,1,31.5,-0.493536279466316,0.201788032218839,0,0,0,11,0.0,0,6,3,2,2,1,1,-0.384243735008283
651,1987,6.633318433280377,-6,1,4,3,2,4,2,1,0,1,1,3,10.874248666505574,7.705843387185168,4.642385292877822,1,0,3.5645908421797086,2.33957695960999,1,0,0,-1,0,1,1,1,0,0,1,1,31.2000007629395,-0.499822238881748,0.203061653602946,0,0,13,0,0.0,0,5,3,2,2,0,1,-0.493536279466316
651,1988,6.714170529909472,-6,1,4,3,2,4,2,2,0,0,1,3,10.897188298816902,7.761451199490396,4.089346282280602,1,0,3.9604229044194312,3.39566969871521,1,0,0,-1,0,0,0,1,0,0,1,1,31.0,-0.697206973371746,0.211561718713466,0,0,4,0,0.0,0,4,3,2,1,0,1,-0.499822238881748
651,1989,6.782192056006791,-6,1,4,3,2,4,2,2,0,0,1,4,10.919855447709356,7.8246858061436315,4.370826084336096,1,0,3.9169087405823038,3.1531674861908,1,0,0,-1,0,0,0,1,0,0,1,1,30.7000007629395,-0.789840342124802,0.214553716692509,0,0,5,1,0.0,0,4,3,2,2,0,0,-0.697206973371746
651,1990,6.826545223556594,-6,1,4,3,2,4,2,1,0,1,1,3,10.945430895790366,7.944687180376209,4.770298424949884,1,0,3.9657700701520766,1.70181524753571,1,0,0,-1,0,0,0,1,0,0,1,1,30.5,-0.6781156045406,0.205767248069188,0,0,7,1,0.0,1,4,4,2,2,0,0,-0.789840342124802
651,1991,6.858565034791365,-6,1,4,3,2,5,2,2,0,1,1,4,10.970595414128278,8.012445724837345,4.4166971179916255,1,0,4.152790969969874,0.684328377246857,1,0,0,-1,1,1,1,1,0,0,1,1,30.3999996185303,-0.682477632915743,0.210710142755111,0,0,5,2,0.0,0,4,3,2,1,0,1,-0.6781156045406
651,1992,6.8966943316227125,-6,1,4,3,2,4,2,2,0,0,1,3,10.99208654170192,8.026905218867794,4.2440183341285636,1,0,4.08277537628408,1.09663045406342,1,0,0,-1,0,0,0,1,0,0,1,1,30.3999996185303,-0.712097269485943,0.210006373861953,0,0,12,1,0.0,0,5,4,2,2,0,1,-0.682477632915743
651,1993,6.93537044601511,-6,1,4,3,2,3,2,1,0,0,1,4,11.013319662942461,8.062631322142584,3.93120716136136,1,0,4.0240621731848165,1.05842530727386,1,0,0,-1,0,1,1,1,0,0,1,1,30.2999992370605,-0.912937924056381,0.204862004863245,0,0,4,0,0.5,0,4,3,2,2,0,0,-0.712097269485943
651,1994,6.950814768442584,-6,1,4,3,2,3,2,1,0,0,1,4,11.034607527456256,8.100935047478787,3.627387739380927,1,0,3.924516052453502,2.4201326370239302,1,0,0,-1,0,0,0,1,0,0,1,1,30.2999992370605,-0.948931063879903,0.205132023344867,0,0,11,1,1.0,0,3,4,2,1,0,0,-0.912937924056381
651,1995,6.9584483932976555,-6,1,4,3,2,4,2,2,0,0,1,4,11.055981940077261,8.145140615433183,3.7151280893298955,1,0,3.916912992211001,0.994028449058533,1,0,0,-1,0,0,0,1,0,1,1,1,30.2000007629395,-0.960376418687542,0.210983975539059,0,0,2,6,0.0,0,3,4,2,1,0,0,-0.948931063879903
